#EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 19-06-2015
#THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

#Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
#air temperature and precipitation series for the European Climate Assessment.
#Int. J. of Climatol., 22, 1441-1453.
#Data and metadata available at http://www.ecad.eu

#FILE FORMAT (MISSING VALUE CODE IS -9999):

#01-06 STAID: Station identifier
#08-13 SOUID: Source identifier
#15-22 DATE : Date YYYYMMDD
#24-28 SS   : sunshine in 0.1 Hours
#30-34 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

#This is the series (SOUID: 107654) of IRELAND, WATERFORD (TYCOR) (STAID: 1760)
#See file sources.txt for more info.



 STAID, SOUID,    DATE,   SS, Q_SS
  1760,107654,19630804,-9999,    9
  1760,107654,19630805,-9999,    9
  1760,107654,19630806,-9999,    9
  1760,107654,19630807,-9999,    9
  1760,107654,19630808,-9999,    9
  1760,107654,19630809,-9999,    9
  1760,107654,19630810,-9999,    9
  1760,107654,19630811,-9999,    9
  1760,107654,19630812,-9999,    9
  1760,107654,19630813,-9999,    9
  1760,107654,19630814,-9999,    9
  1760,107654,19630815,-9999,    9
  1760,107654,19630816,-9999,    9
  1760,107654,19630817,-9999,    9
  1760,107654,19630818,-9999,    9
  1760,107654,19630819,-9999,    9
  1760,107654,19630820,-9999,    9
  1760,107654,19630821,-9999,    9
  1760,107654,19630822,-9999,    9
  1760,107654,19630823,-9999,    9
  1760,107654,19630824,-9999,    9
  1760,107654,19630825,-9999,    9
  1760,107654,19630826,-9999,    9
  1760,107654,19630827,-9999,    9
  1760,107654,19630828,-9999,    9
  1760,107654,19630829,-9999,    9
  1760,107654,19630830,-9999,    9
  1760,107654,19630831,-9999,    9
  1760,107654,19630901,-9999,    9
  1760,107654,19630902,-9999,    9
  1760,107654,19630903,-9999,    9
  1760,107654,19630904,-9999,    9
  1760,107654,19630905,-9999,    9
  1760,107654,19630906,-9999,    9
  1760,107654,19630907,-9999,    9
  1760,107654,19630908,-9999,    9
  1760,107654,19630909,-9999,    9
  1760,107654,19630910,-9999,    9
  1760,107654,19630911,-9999,    9
  1760,107654,19630912,-9999,    9
  1760,107654,19630913,-9999,    9
  1760,107654,19630914,-9999,    9
  1760,107654,19630915,-9999,    9
  1760,107654,19630916,-9999,    9
  1760,107654,19630917,-9999,    9
  1760,107654,19630918,-9999,    9
  1760,107654,19630919,-9999,    9
  1760,107654,19630920,-9999,    9
  1760,107654,19630921,-9999,    9
  1760,107654,19630922,-9999,    9
  1760,107654,19630923,-9999,    9
  1760,107654,19630924,-9999,    9
  1760,107654,19630925,-9999,    9
  1760,107654,19630926,-9999,    9
  1760,107654,19630927,-9999,    9
  1760,107654,19630928,-9999,    9
  1760,107654,19630929,-9999,    9
  1760,107654,19630930,-9999,    9
  1760,107654,19631001,-9999,    9
  1760,107654,19631002,-9999,    9
  1760,107654,19631003,-9999,    9
  1760,107654,19631004,-9999,    9
  1760,107654,19631005,-9999,    9
  1760,107654,19631006,-9999,    9
  1760,107654,19631007,-9999,    9
  1760,107654,19631008,-9999,    9
  1760,107654,19631009,-9999,    9
  1760,107654,19631010,-9999,    9
  1760,107654,19631011,-9999,    9
  1760,107654,19631012,-9999,    9
  1760,107654,19631013,-9999,    9
  1760,107654,19631014,-9999,    9
  1760,107654,19631015,-9999,    9
  1760,107654,19631016,-9999,    9
  1760,107654,19631017,-9999,    9
  1760,107654,19631018,-9999,    9
  1760,107654,19631019,-9999,    9
  1760,107654,19631020,-9999,    9
  1760,107654,19631021,-9999,    9
  1760,107654,19631022,-9999,    9
  1760,107654,19631023,-9999,    9
  1760,107654,19631024,-9999,    9
  1760,107654,19631025,-9999,    9
  1760,107654,19631026,-9999,    9
  1760,107654,19631027,-9999,    9
  1760,107654,19631028,-9999,    9
  1760,107654,19631029,-9999,    9
  1760,107654,19631030,-9999,    9
  1760,107654,19631031,-9999,    9
  1760,107654,19631101,-9999,    9
  1760,107654,19631102,-9999,    9
  1760,107654,19631103,-9999,    9
  1760,107654,19631104,-9999,    9
  1760,107654,19631105,-9999,    9
  1760,107654,19631106,-9999,    9
  1760,107654,19631107,-9999,    9
  1760,107654,19631108,-9999,    9
  1760,107654,19631109,-9999,    9
  1760,107654,19631110,-9999,    9
  1760,107654,19631111,-9999,    9
  1760,107654,19631112,-9999,    9
  1760,107654,19631113,-9999,    9
  1760,107654,19631114,-9999,    9
  1760,107654,19631115,-9999,    9
  1760,107654,19631116,-9999,    9
  1760,107654,19631117,-9999,    9
  1760,107654,19631118,-9999,    9
  1760,107654,19631119,-9999,    9
  1760,107654,19631120,-9999,    9
  1760,107654,19631121,-9999,    9
  1760,107654,19631122,-9999,    9
  1760,107654,19631123,-9999,    9
  1760,107654,19631124,-9999,    9
  1760,107654,19631125,-9999,    9
  1760,107654,19631126,-9999,    9
  1760,107654,19631127,-9999,    9
  1760,107654,19631128,-9999,    9
  1760,107654,19631129,-9999,    9
  1760,107654,19631130,-9999,    9
  1760,107654,19631201,-9999,    9
  1760,107654,19631202,-9999,    9
  1760,107654,19631203,-9999,    9
  1760,107654,19631204,-9999,    9
  1760,107654,19631205,-9999,    9
  1760,107654,19631206,-9999,    9
  1760,107654,19631207,-9999,    9
  1760,107654,19631208,-9999,    9
  1760,107654,19631209,-9999,    9
  1760,107654,19631210,-9999,    9
  1760,107654,19631211,-9999,    9
  1760,107654,19631212,-9999,    9
  1760,107654,19631213,-9999,    9
  1760,107654,19631214,-9999,    9
  1760,107654,19631215,-9999,    9
  1760,107654,19631216,-9999,    9
  1760,107654,19631217,-9999,    9
  1760,107654,19631218,-9999,    9
  1760,107654,19631219,-9999,    9
  1760,107654,19631220,-9999,    9
  1760,107654,19631221,-9999,    9
  1760,107654,19631222,-9999,    9
  1760,107654,19631223,-9999,    9
  1760,107654,19631224,-9999,    9
  1760,107654,19631225,-9999,    9
  1760,107654,19631226,-9999,    9
  1760,107654,19631227,-9999,    9
  1760,107654,19631228,-9999,    9
  1760,107654,19631229,-9999,    9
  1760,107654,19631230,-9999,    9
  1760,107654,19631231,-9999,    9
  1760,107654,19640101,    0,    0
  1760,107654,19640102,    0,    0
  1760,107654,19640103,    0,    0
  1760,107654,19640104,    0,    0
  1760,107654,19640105,    0,    0
  1760,107654,19640106,    0,    0
  1760,107654,19640107,    0,    0
  1760,107654,19640108,    0,    0
  1760,107654,19640109,    0,    0
  1760,107654,19640110,   46,    0
  1760,107654,19640111,    0,    0
  1760,107654,19640112,    0,    0
  1760,107654,19640113,    0,    0
  1760,107654,19640114,   15,    0
  1760,107654,19640115,    0,    0
  1760,107654,19640116,    0,    0
  1760,107654,19640117,    0,    0
  1760,107654,19640118,    0,    0
  1760,107654,19640119,    0,    0
  1760,107654,19640120,   28,    0
  1760,107654,19640121,    0,    0
  1760,107654,19640122,    0,    0
  1760,107654,19640123,   30,    0
  1760,107654,19640124,   62,    0
  1760,107654,19640125,   16,    0
  1760,107654,19640126,   32,    0
  1760,107654,19640127,    2,    0
  1760,107654,19640128,   42,    0
  1760,107654,19640129,    1,    0
  1760,107654,19640130,   34,    0
  1760,107654,19640131,    3,    0
  1760,107654,19640201,   34,    0
  1760,107654,19640202,   16,    0
  1760,107654,19640203,   52,    0
  1760,107654,19640204,    4,    0
  1760,107654,19640205,   45,    0
  1760,107654,19640206,   63,    0
  1760,107654,19640207,    1,    0
  1760,107654,19640208,    0,    0
  1760,107654,19640209,   66,    0
  1760,107654,19640210,    1,    0
  1760,107654,19640211,   54,    0
  1760,107654,19640212,    1,    0
  1760,107654,19640213,    1,    0
  1760,107654,19640214,   64,    0
  1760,107654,19640215,   43,    0
  1760,107654,19640216,    0,    0
  1760,107654,19640217,   14,    0
  1760,107654,19640218,    9,    0
  1760,107654,19640219,    0,    0
  1760,107654,19640220,    0,    0
  1760,107654,19640221,    0,    0
  1760,107654,19640222,    0,    0
  1760,107654,19640223,   12,    0
  1760,107654,19640224,    1,    0
  1760,107654,19640225,   22,    0
  1760,107654,19640226,    0,    0
  1760,107654,19640227,   52,    0
  1760,107654,19640228,   74,    0
  1760,107654,19640229,  103,    0
  1760,107654,19640301,   21,    0
  1760,107654,19640302,   16,    0
  1760,107654,19640303,    0,    0
  1760,107654,19640304,    4,    0
  1760,107654,19640305,   40,    0
  1760,107654,19640306,   18,    0
  1760,107654,19640307,   39,    0
  1760,107654,19640308,   63,    0
  1760,107654,19640309,    5,    0
  1760,107654,19640310,   43,    0
  1760,107654,19640311,   78,    0
  1760,107654,19640312,    0,    0
  1760,107654,19640313,   60,    0
  1760,107654,19640314,   65,    0
  1760,107654,19640315,   68,    0
  1760,107654,19640316,    0,    0
  1760,107654,19640317,    0,    0
  1760,107654,19640318,    5,    0
  1760,107654,19640319,   47,    0
  1760,107654,19640320,    6,    0
  1760,107654,19640321,   10,    0
  1760,107654,19640322,   12,    0
  1760,107654,19640323,    1,    0
  1760,107654,19640324,   10,    0
  1760,107654,19640325,   91,    0
  1760,107654,19640326,   64,    0
  1760,107654,19640327,    0,    0
  1760,107654,19640328,    0,    0
  1760,107654,19640329,    0,    0
  1760,107654,19640330,    0,    0
  1760,107654,19640331,   13,    0
  1760,107654,19640401,   10,    0
  1760,107654,19640402,   15,    0
  1760,107654,19640403,   68,    0
  1760,107654,19640404,   61,    0
  1760,107654,19640405,  103,    0
  1760,107654,19640406,   62,    0
  1760,107654,19640407,  106,    0
  1760,107654,19640408,   61,    0
  1760,107654,19640409,   59,    0
  1760,107654,19640410,   67,    0
  1760,107654,19640411,    6,    0
  1760,107654,19640412,   36,    0
  1760,107654,19640413,   85,    0
  1760,107654,19640414,   69,    0
  1760,107654,19640415,   62,    0
  1760,107654,19640416,   40,    0
  1760,107654,19640417,   94,    0
  1760,107654,19640418,   39,    0
  1760,107654,19640419,  123,    0
  1760,107654,19640420,   69,    0
  1760,107654,19640421,   53,    0
  1760,107654,19640422,   44,    0
  1760,107654,19640423,   80,    0
  1760,107654,19640424,   16,    0
  1760,107654,19640425,    0,    0
  1760,107654,19640426,    0,    0
  1760,107654,19640427,    0,    0
  1760,107654,19640428,   87,    0
  1760,107654,19640429,-9999,    9
  1760,107654,19640430,-9999,    9
  1760,107654,19640501,   11,    0
  1760,107654,19640502,    9,    0
  1760,107654,19640503,   95,    0
  1760,107654,19640504,   84,    0
  1760,107654,19640505,   77,    0
  1760,107654,19640506,    4,    0
  1760,107654,19640507,   31,    0
  1760,107654,19640508,   78,    0
  1760,107654,19640509,   33,    0
  1760,107654,19640510,   55,    0
  1760,107654,19640511,    0,    0
  1760,107654,19640512,   59,    0
  1760,107654,19640513,   85,    0
  1760,107654,19640514,  137,    0
  1760,107654,19640515,   87,    0
  1760,107654,19640516,  104,    0
  1760,107654,19640517,  109,    0
  1760,107654,19640518,   69,    0
  1760,107654,19640519,   74,    0
  1760,107654,19640520,    2,    0
  1760,107654,19640521,   29,    0
  1760,107654,19640522,   22,    0
  1760,107654,19640523,   50,    0
  1760,107654,19640524,   57,    0
  1760,107654,19640525,   87,    0
  1760,107654,19640526,   77,    0
  1760,107654,19640527,   65,    0
  1760,107654,19640528,    0,    0
  1760,107654,19640529,   52,    0
  1760,107654,19640530,  119,    0
  1760,107654,19640531,   62,    0
  1760,107654,19640601,    2,    0
  1760,107654,19640602,    0,    0
  1760,107654,19640603,   22,    0
  1760,107654,19640604,  104,    0
  1760,107654,19640605,  117,    0
  1760,107654,19640606,    0,    0
  1760,107654,19640607,   77,    0
  1760,107654,19640608,   62,    0
  1760,107654,19640609,    0,    0
  1760,107654,19640610,  114,    0
  1760,107654,19640611,   71,    0
  1760,107654,19640612,    0,    0
  1760,107654,19640613,   16,    0
  1760,107654,19640614,   21,    0
  1760,107654,19640615,   16,    0
  1760,107654,19640616,   75,    0
  1760,107654,19640617,   53,    0
  1760,107654,19640618,   62,    0
  1760,107654,19640619,  134,    0
  1760,107654,19640620,   91,    0
  1760,107654,19640621,   19,    0
  1760,107654,19640622,    2,    0
  1760,107654,19640623,-9999,    9
  1760,107654,19640624,-9999,    9
  1760,107654,19640625,  110,    0
  1760,107654,19640626,   77,    0
  1760,107654,19640627,   13,    0
  1760,107654,19640628,    6,    0
  1760,107654,19640629,   97,    0
  1760,107654,19640630,   74,    0
  1760,107654,19640701,    5,    0
  1760,107654,19640702,   81,    0
  1760,107654,19640703,   37,    0
  1760,107654,19640704,  128,    0
  1760,107654,19640705,   50,    0
  1760,107654,19640706,   15,    0
  1760,107654,19640707,    4,    0
  1760,107654,19640708,   58,    0
  1760,107654,19640709,   70,    0
  1760,107654,19640710,   54,    0
  1760,107654,19640711,   24,    0
  1760,107654,19640712,   44,    0
  1760,107654,19640713,   50,    0
  1760,107654,19640714,   43,    0
  1760,107654,19640715,  139,    0
  1760,107654,19640716,   12,    0
  1760,107654,19640717,   24,    0
  1760,107654,19640718,   51,    0
  1760,107654,19640719,    4,    0
  1760,107654,19640720,    6,    0
  1760,107654,19640721,   17,    0
  1760,107654,19640722,   32,    0
  1760,107654,19640723,   46,    0
  1760,107654,19640724,  112,    0
  1760,107654,19640725,    0,    0
  1760,107654,19640726,   64,    0
  1760,107654,19640727,   80,    0
  1760,107654,19640728,   49,    0
  1760,107654,19640729,   42,    0
  1760,107654,19640730,   49,    0
  1760,107654,19640731,   57,    0
  1760,107654,19640801,    9,    0
  1760,107654,19640802,   61,    0
  1760,107654,19640803,   24,    0
  1760,107654,19640804,   94,    0
  1760,107654,19640805,    6,    0
  1760,107654,19640806,   36,    0
  1760,107654,19640807,   46,    0
  1760,107654,19640808,   55,    0
  1760,107654,19640809,   47,    0
  1760,107654,19640810,    6,    0
  1760,107654,19640811,   18,    0
  1760,107654,19640812,  125,    0
  1760,107654,19640813,   82,    0
  1760,107654,19640814,   33,    0
  1760,107654,19640815,   54,    0
  1760,107654,19640816,    0,    0
  1760,107654,19640817,   28,    0
  1760,107654,19640818,   15,    0
  1760,107654,19640819,   76,    0
  1760,107654,19640820,   97,    0
  1760,107654,19640821,  101,    0
  1760,107654,19640822,   31,    0
  1760,107654,19640823,    0,    0
  1760,107654,19640824,   25,    0
  1760,107654,19640825,   19,    0
  1760,107654,19640826,    3,    0
  1760,107654,19640827,  102,    0
  1760,107654,19640828,   80,    0
  1760,107654,19640829,  100,    0
  1760,107654,19640830,  103,    0
  1760,107654,19640831,  125,    0
  1760,107654,19640901,   94,    0
  1760,107654,19640902,   30,    0
  1760,107654,19640903,    4,    0
  1760,107654,19640904,   56,    0
  1760,107654,19640905,    6,    0
  1760,107654,19640906,   59,    0
  1760,107654,19640907,   72,    0
  1760,107654,19640908,   57,    0
  1760,107654,19640909,   22,    0
  1760,107654,19640910,   28,    0
  1760,107654,19640911,   67,    0
  1760,107654,19640912,   98,    0
  1760,107654,19640913,    0,    0
  1760,107654,19640914,   53,    0
  1760,107654,19640915,   89,    0
  1760,107654,19640916,   64,    0
  1760,107654,19640917,   67,    0
  1760,107654,19640918,   51,    0
  1760,107654,19640919,   44,    0
  1760,107654,19640920,-9999,    9
  1760,107654,19640921,-9999,    9
  1760,107654,19640922,    0,    0
  1760,107654,19640923,   98,    0
  1760,107654,19640924,    3,    0
  1760,107654,19640925,   85,    0
  1760,107654,19640926,   65,    0
  1760,107654,19640927,   82,    0
  1760,107654,19640928,   71,    0
  1760,107654,19640929,   79,    0
  1760,107654,19640930,   84,    0
  1760,107654,19641001,   64,    0
  1760,107654,19641002,   80,    0
  1760,107654,19641003,   31,    0
  1760,107654,19641004,    0,    0
  1760,107654,19641005,   17,    0
  1760,107654,19641006,   10,    0
  1760,107654,19641007,   44,    0
  1760,107654,19641008,   69,    0
  1760,107654,19641009,   14,    0
  1760,107654,19641010,   68,    0
  1760,107654,19641011,   93,    0
  1760,107654,19641012,   46,    0
  1760,107654,19641013,   57,    0
  1760,107654,19641014,   49,    0
  1760,107654,19641015,    3,    0
  1760,107654,19641016,   72,    0
  1760,107654,19641017,    0,    0
  1760,107654,19641018,    2,    0
  1760,107654,19641019,    3,    0
  1760,107654,19641020,   37,    0
  1760,107654,19641021,    5,    0
  1760,107654,19641022,   14,    0
  1760,107654,19641023,   78,    0
  1760,107654,19641024,   30,    0
  1760,107654,19641025,   33,    0
  1760,107654,19641026,    1,    0
  1760,107654,19641027,    7,    0
  1760,107654,19641028,    0,    0
  1760,107654,19641029,    0,    0
  1760,107654,19641030,    3,    0
  1760,107654,19641031,    0,    0
  1760,107654,19641101,    0,    0
  1760,107654,19641102,   43,    0
  1760,107654,19641103,   48,    0
  1760,107654,19641104,   33,    0
  1760,107654,19641105,    0,    0
  1760,107654,19641106,    4,    0
  1760,107654,19641107,   28,    0
  1760,107654,19641108,    3,    0
  1760,107654,19641109,   65,    0
  1760,107654,19641110,   16,    0
  1760,107654,19641111,   46,    0
  1760,107654,19641112,   49,    0
  1760,107654,19641113,    2,    0
  1760,107654,19641114,   33,    0
  1760,107654,19641115,   38,    0
  1760,107654,19641116,   15,    0
  1760,107654,19641117,    3,    0
  1760,107654,19641118,    0,    0
  1760,107654,19641119,   43,    0
  1760,107654,19641120,   13,    0
  1760,107654,19641121,    3,    0
  1760,107654,19641122,    2,    0
  1760,107654,19641123,   46,    0
  1760,107654,19641124,    3,    0
  1760,107654,19641125,    0,    0
  1760,107654,19641126,    0,    0
  1760,107654,19641127,   47,    0
  1760,107654,19641128,   55,    0
  1760,107654,19641129,   58,    0
  1760,107654,19641130,   16,    0
  1760,107654,19641201,   22,    0
  1760,107654,19641202,    8,    0
  1760,107654,19641203,   36,    0
  1760,107654,19641204,   33,    0
  1760,107654,19641205,    0,    0
  1760,107654,19641206,    0,    0
  1760,107654,19641207,    0,    0
  1760,107654,19641208,    0,    0
  1760,107654,19641209,   36,    0
  1760,107654,19641210,   16,    0
  1760,107654,19641211,   20,    0
  1760,107654,19641212,    0,    0
  1760,107654,19641213,   25,    0
  1760,107654,19641214,   41,    0
  1760,107654,19641215,    9,    0
  1760,107654,19641216,   43,    0
  1760,107654,19641217,   34,    0
  1760,107654,19641218,   20,    0
  1760,107654,19641219,    0,    0
  1760,107654,19641220,   22,    0
  1760,107654,19641221,    1,    0
  1760,107654,19641222,    4,    0
  1760,107654,19641223,    0,    0
  1760,107654,19641224,   25,    0
  1760,107654,19641225,   54,    0
  1760,107654,19641226,   12,    0
  1760,107654,19641227,   18,    0
  1760,107654,19641228,    0,    0
  1760,107654,19641229,    0,    0
  1760,107654,19641230,   34,    0
  1760,107654,19641231,   46,    0
  1760,107654,19650101,   54,    0
  1760,107654,19650102,   28,    0
  1760,107654,19650103,   37,    0
  1760,107654,19650104,   54,    0
  1760,107654,19650105,   14,    0
  1760,107654,19650106,    2,    0
  1760,107654,19650107,    0,    0
  1760,107654,19650108,   23,    0
  1760,107654,19650109,    5,    0
  1760,107654,19650110,    0,    0
  1760,107654,19650111,   47,    0
  1760,107654,19650112,   19,    0
  1760,107654,19650113,    0,    0
  1760,107654,19650114,    7,    0
  1760,107654,19650115,   45,    0
  1760,107654,19650116,    5,    0
  1760,107654,19650117,    0,    0
  1760,107654,19650118,   29,    0
  1760,107654,19650119,   22,    0
  1760,107654,19650120,    2,    0
  1760,107654,19650121,    0,    0
  1760,107654,19650122,   45,    0
  1760,107654,19650123,    0,    0
  1760,107654,19650124,    2,    0
  1760,107654,19650125,   55,    0
  1760,107654,19650126,   33,    0
  1760,107654,19650127,   27,    0
  1760,107654,19650128,   31,    0
  1760,107654,19650129,   51,    0
  1760,107654,19650130,   52,    0
  1760,107654,19650131,   55,    0
  1760,107654,19650201,   62,    0
  1760,107654,19650202,    0,    0
  1760,107654,19650203,   60,    0
  1760,107654,19650204,   36,    0
  1760,107654,19650205,   12,    0
  1760,107654,19650206,    0,    0
  1760,107654,19650207,    5,    0
  1760,107654,19650208,   14,    0
  1760,107654,19650209,    0,    0
  1760,107654,19650210,    8,    0
  1760,107654,19650211,   37,    0
  1760,107654,19650212,    1,    0
  1760,107654,19650213,   21,    0
  1760,107654,19650214,   27,    0
  1760,107654,19650215,    0,    0
  1760,107654,19650216,    5,    0
  1760,107654,19650217,    7,    0
  1760,107654,19650218,   43,    0
  1760,107654,19650219,    6,    0
  1760,107654,19650220,    8,    0
  1760,107654,19650221,    0,    0
  1760,107654,19650222,    0,    0
  1760,107654,19650223,    0,    0
  1760,107654,19650224,   15,    0
  1760,107654,19650225,   33,    0
  1760,107654,19650226,   59,    0
  1760,107654,19650227,    0,    0
  1760,107654,19650228,   61,    0
  1760,107654,19650301,   24,    0
  1760,107654,19650302,   90,    0
