Station Name: JohnstownII
Station Height: 62 M 
Latitude:52.300  ,Longitude: -6.490


maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
rain: -	  Precipitation Amount (mm)
cbl:  -   Mean CBL Pressure (hpa)
wdsp: -	  Mean Wind Speed (knot)
hm: -	  Highest ten minute mean wind speed (knot)		                 
ddhm: -	  Mean Wind Direction over 10 minutes at time of highest 10 minute mean (degree)                  
hg: -	  Highest Gust (knot)
soil  -   Mean 10cm soil temperature (C)
i: -	  Indicator

date,imax,maxtp,imin,mintp,irain,rain,cbl,wdsp,ihm,hm,iddhm,ddhm,ihg,hg,soil 
13-jan-2008,0,10.8,0,7.3,0,6.6,984.6,11.4,0,19,0,160,0,37,7.330 
14-jan-2008,0,9.8,0,6.9,0,5.8,981.8,10.5,0,16,0,200,0,27,6.690 
15-jan-2008,0,9.4,0,4.0,0,1.1,974.4,5.9,0,11,0,210,0,21,6.819 
16-jan-2008,0,6.7,0,2.9,0,0.4,985.1,4.9,0,11,0,320,0,19,4.987 
17-jan-2008,0,10.6,0,4.9,0,2.4,992.0,11.5,0,17,0,230,0,31,6.396 
18-jan-2008,0,11.4,0,6.4,0,9.5,999.2,12.8,0,19,0,220,0,32,7.529 
19-jan-2008,0,11.3,0,9.2,0,9.6,1007.5,8.2,0,16,0,220,0,27,8.797 
20-jan-2008,0,11.4,0,10.3,0,2.4,1010.6,10.2,0,15,0,230,0,27,9.673 
21-jan-2008,0,12.6,0,3.6,0,3.7,1006.2,11.3,0,20,0,200,0,35,9.517 
22-jan-2008,0,10.5,0,2.4,0,3.6,1014.2,6.9,0,13,0,210,0,22,7.745 
23-jan-2008,0,11.1,0,9.3,0,0.9,1012.4,13.1,0,19,0,200,0,30,9.323 
24-jan-2008,0,9.5,0,3.3,0,0.0,1019.7,7.7,0,14,0,230,0,26,7.729 
25-jan-2008,0,10.9,0,8.6,0,0.0,1026.2,14.0,0,17,0,220,0,32,7.733 
26-jan-2008,0,10.6,0,6.9,0,0.0,1026.2,10.0,0,17,0,220,0,31,7.795 
27-jan-2008,0,10.8,0,5.6,0,0.3,1027.3,5.1,0,9,0,240,0,14,7.535 
28-jan-2008,0,10.2,0,6.0,0,0.3,1023.5,7.6,0,12,0,210,0,21,7.590 
29-jan-2008,0,10.4,0,3.6,0,5.2,1018.7,8.9,0,16,0,210,0,27,8.320 
30-jan-2008,0,8.4,0,1.5,0,0.1,1016.8,8.7,0,21,0,210,0,37,5.845 
31-jan-2008,0,9.1,0,1.8,0,5.3,1000.1,14.4,0,25,0,210,0,43,6.344 
01-feb-2008,0,5.9,0,-0.5,0,0.0,999.4,8.5,0,13,0,270,0,25,4.494 
02-feb-2008,0,8.5,0,-2.3,0,1.6,999.8,10.2,0,19,0,200,0,32,3.969 
03-feb-2008,0,8.9,0,1.4,0,3.4,984.1,13.0,0,24,0,150,0,42,5.823 
04-feb-2008,0,9.6,0,0.5,0,6.8,984.6,9.2,0,15,0,150,0,29,4.991 
05-feb-2008,0,10.0,0,6.0,0,1.8,989.3,11.7,0,18,0,210,0,30,6.566 
06-feb-2008,0,9.6,0,1.6,0,1.4,1010.6,7.0,0,15,0,170,0,26,6.203 
07-feb-2008,0,11.2,0,9.2,0,2.6,1019.0,11.5,0,15,0,180,0,26,8.175 
08-feb-2008,0,10.6,0,9.2,0,0.0,1017.8,11.9,0,17,0,170,0,30,8.682 
09-feb-2008,0,9.8,0,8.4,0,0.0,1020.7,8.4,0,14,0,180,0,24,8.535 
10-feb-2008,0,9.4,0,5.6,0,0.0,1025.3,3.6,0,6,0,60,0,9,8.250 
11-feb-2008,0,11.2,0,3.9,0,0.2,1024.2,3.5,0,8,0,160,0,13,7.429 
12-feb-2008,0,11.8,0,4.2,0,0.3,1027.6,3.8,0,6,0,0,0,8,6.729 
13-feb-2008,0,11.6,0,4.8,0,0.0,1029.9,4.8,0,7,0,40,0,10,6.720 
14-feb-2008,0,6.5,0,3.8,0,0.3,1030.4,5.7,0,9,0,60,0,14,5.856 
15-feb-2008,0,5.9,0,3.9,0,0.0,1031.8,5.7,0,10,0,80,0,15,5.394 
16-feb-2008,0,5.7,0,1.0,0,0.0,1034.4,4.8,0,8,0,90,0,12,5.112 
17-feb-2008,0,7.3,0,-0.5,0,0.0,1031.9,5.7,0,10,0,60,0,14,4.395 
18-feb-2008,0,7.4,0,0.6,0,0.0,1025.4,4.8,0,8,0,100,0,12,4.428 
19-feb-2008,0,7.1,0,1.8,0,0.0,1016.5,3.8,0,8,0,120,0,11,4.149 
20-feb-2008,0,10.4,0,4.2,0,0.0,1012.0,5.0,0,11,0,210,0,17,5.972 
21-feb-2008,0,10.3,0,5.0,0,0.0,1012.6,11.9,0,17,0,220,0,31,7.006 
22-feb-2008,0,13.3,0,4.1,0,0.1,1015.3,9.9,0,18,0,220,0,33,8.198 
23-feb-2008,0,11.2,0,6.1,0,0.4,1013.8,13.6,0,18,0,210,0,30,8.116 
24-feb-2008,0,9.7,0,1.8,0,1.5,1010.0,6.9,0,16,0,200,0,25,8.153 
25-feb-2008,0,9.9,0,1.4,0,6.8,1003.6,12.8,0,21,0,200,0,33,6.490 
26-feb-2008,0,10.8,0,4.6,0,0.1,1000.7,8.8,0,16,0,250,0,28,7.525 
27-feb-2008,0,11.2,0,2.5,0,0.0,1011.0,4.1,0,6,0,190,0,10,6.855 
28-feb-2008,0,9.4,0,2.5,0,0.0,1013.7,3.7,0,6,0,280,0,11,6.453 
29-feb-2008,0,12.9,0,4.6,0,2.5,1004.4,12.5,0,20,0,210,0,37,7.035 
01-mar-2008,0,12.6,0,6.9,0,0.0,1002.4,11.9,0,19,0,280,0,36,7.818 
02-mar-2008,0,11.6,0,2.7,0,0.1,1005.4,8.9,0,18,0,260,0,36,7.929 
03-mar-2008,0,6.3,0,0.2,0,0.5,1007.2,8.9,0,14,0,320,0,26,5.681 
04-mar-2008,0,10.4,0,1.9,0,0.0,1022.2,7.3,0,14,0,320,0,27,5.866 
05-mar-2008,0,9.7,0,4.1,0,0.0,1027.1,6.5,0,11,0,240,0,18,6.314 
06-mar-2008,0,10.1,0,5.3,0,3.4,1012.3,11.0,0,19,0,200,0,32,7.528 
07-mar-2008,0,10.1,0,2.5,0,1.4,1002.7,8.7,0,14,0,230,0,25,7.201 
08-mar-2008,0,11.5,0,3.6,0,0.7,994.0,12.1,0,20,0,210,0,33,8.005 
09-mar-2008,0,8.7,0,2.0,0,5.1,976.5,10.0,0,27,0,160,0,45,6.811 
10-mar-2008,0,8.7,0,2.6,0,11.2,961.7,13.1,0,29,0,160,0,49,7.099 
11-mar-2008,0,12.8,0,3.3,0,0.6,978.8,11.9,0,20,0,240,0,40,7.098 
12-mar-2008,0,10.4,0,3.2,0,0.1,993.6,12.4,0,19,0,250,0,38,6.591 
13-mar-2008,0,9.6,0,3.0,0,0.0,1003.0,6.4,0,13,0,200,0,23,6.538 
14-mar-2008,0,9.2,0,4.8,0,0.2,1002.8,3.3,0,7,0,130,0,12,7.161 
15-mar-2008,0,10.2,0,8.2,0,3.2,996.2,6.4,0,12,0,110,0,19,8.212 
16-mar-2008,0,9.4,0,6.0,0,4.4,1002.4,9.0,0,15,0,40,0,26,8.640 
17-mar-2008,0,8.8,0,4.5,0,0.0,1013.5,10.0,0,14,0,70,0,20,7.566 
18-mar-2008,0,8.6,0,2.7,0,0.0,1017.8,5.1,0,10,0,70,0,16,7.466 
19-mar-2008,0,10.4,0,1.9,0,0.0,1021.4,5.3,0,9,0,320,0,17,7.313 
20-mar-2008,0,11.4,0,3.1,0,0.1,1008.9,9.1,0,15,0,270,0,30,7.144 
21-mar-2008,0,11.1,0,2.8,0,0.9,995.6,12.8,0,19,0,310,0,43,8.083 
22-mar-2008,0,8.0,0,1.7,0,0.0,1003.4,10.5,0,18,0,10,0,29,6.245 
23-mar-2008,0,9.5,0,2.2,0,0.2,1002.1,8.4,0,14,0,340,0,28,6.503 
24-mar-2008,0,9.8,0,1.8,0,1.7,1000.3,4.0,0,9,0,0,0,14,7.134 
25-mar-2008,0,9.1,0,-0.3,0,0.7,1001.1,5.3,0,12,0,210,0,19,6.885 
26-mar-2008,0,10.3,0,2.7,0,0.8,994.9,6.2,0,11,0,240,0,19,7.806 
27-mar-2008,0,10.9,0,0.3,0,1.1,992.6,7.0,0,17,0,150,0,30,7.449 
28-mar-2008,0,10.6,0,3.6,0,14.6,988.6,11.9,0,21,0,260,0,37,8.535 
29-mar-2008,0,11.3,0,4.5,0,7.7,989.8,11.9,0,21,0,190,0,36,7.500 
30-mar-2008,0,10.6,0,2.2,0,6.4,990.1,6.8,0,14,0,160,0,24,7.667 
31-mar-2008,0,12.0,0,3.6,0,18.9,1001.7,9.7,0,17,0,200,0,31,8.473 
01-apr-2008,0,14.2,0,7.4,0,0.1,1011.3,10.7,0,18,0,260,0,30,9.712 
02-apr-2008,0,15.4,0,8.2,0,0.0,1021.3,6.0,0,11,0,250,0,21,10.305 
03-apr-2008,0,17.7,0,5.2,0,0.0,1025.7,4.7,0,10,0,220,0,14,11.155 
04-apr-2008,0,13.2,0,6.0,0,0.1,1021.0,5.3,0,9,0,200,0,16,11.235 
05-apr-2008,0,10.0,0,2.2,0,0.2,1015.0,6.8,0,13,0,330,0,24,9.858 
06-apr-2008,0,8.8,0,-0.3,0,1.4,1007.3,8.6,0,16,0,340,0,31,7.806 
07-apr-2008,0,9.1,0,-0.2,0,7.0,999.7,5.2,0,12,0,260,0,23,7.207 
08-apr-2008,0,8.7,0,-0.8,0,0.0,997.1,4.2,0,8,0,210,0,13,7.352 
09-apr-2008,0,10.1,0,0.4,0,0.7,994.4,4.1,0,11,0,230,0,16,7.867 
10-apr-2008,0,10.1,0,2.4,0,0.4,988.6,6.9,0,15,0,230,0,24,8.477 
11-apr-2008,0,10.9,0,3.1,0,2.7,987.6,8.3,0,14,0,210,0,25,8.285 
12-apr-2008,0,11.0,0,1.6,0,1.5,995.3,6.4,0,12,0,210,0,22,8.091 
13-apr-2008,0,11.5,0,4.1,0,0.2,1005.2,5.7,0,10,0,350,0,17,9.105 
14-apr-2008,0,11.1,0,3.6,0,0.0,1015.0,5.4,0,10,0,330,0,18,9.195 
15-apr-2008,0,12.1,0,-0.1,0,0.0,1016.9,5.5,0,12,0,210,0,22,9.245 
16-apr-2008,0,11.1,0,2.7,0,0.0,1010.2,8.4,0,16,0,120,0,24,9.363 
17-apr-2008,0,9.1,0,6.0,0,0.0,1000.9,15.4,0,21,0,70,0,31,9.212 
18-apr-2008,0,9.2,0,5.0,0,4.3,994.1,12.8,0,16,0,60,0,28,8.613 
19-apr-2008,0,8.6,0,6.5,0,2.8,993.7,11.3,0,15,0,70,0,24,8.095 
20-apr-2008,0,9.6,0,6.9,0,0.4,998.1,8.0,0,11,0,60,0,19,8.530 
21-apr-2008,0,12.5,0,6.9,0,0.0,1002.2,6.9,0,12,0,50,0,19,10.190 
22-apr-2008,0,13.5,0,6.5,0,5.2,1002.8,7.1,0,13,0,150,0,18,10.833 
23-apr-2008,0,13.6,0,6.0,0,3.0,1006.4,8.6,0,16,0,150,0,31,11.375 
24-apr-2008,0,12.8,0,7.7,0,3.1,1010.5,9.3,0,17,0,210,0,27,11.785 
25-apr-2008,0,11.1,0,9.1,0,4.3,1015.2,9.6,0,14,0,200,0,24,11.047 
26-apr-2008,0,11.3,0,6.9,0,4.5,1012.2,8.0,0,13,0,210,0,22,11.045 
27-apr-2008,0,13.8,0,5.1,0,0.7,1004.4,5.2,0,11,0,210,0,18,11.578 
28-apr-2008,0,13.4,0,5.9,0,3.1,995.2,6.2,0,13,0,200,0,22,11.738 
29-apr-2008,0,11.6,0,4.9,0,0.1,988.4,9.4,0,15,0,350,0,25,10.995 
30-apr-2008,0,12.9,0,5.9,0,0.0,987.9,9.0,0,14,0,330,0,25,10.565 
01-may-2008,0,12.5,0,3.3,0,0.1,998.4,6.9,0,14,0,200,0,21,10.993 
02-may-2008,0,13.8,0,6.1,0,2.9,1008.7,7.1,0,11,0,190,0,19,11.997 
03-may-2008,0,16.1,0,9.7,0,0.2,1009.3,11.2,0,14,0,130,0,25,12.812 
04-may-2008,0,15.2,0,10.5,0,5.3,1012.2,8.9,0,14,0,230,0,22,13.680 
05-may-2008,0,15.0,0,8.4,0,0.0,1019.1,3.6,0,6,0,70,0,9,14.575 
06-may-2008,0,18.0,0,9.2,0,0.0,1016.0,4.5,0,6,0,70,0,12,15.425 
07-may-2008,0,17.6,0,9.7,0,0.0,1011.2,4.7,0,6,0,60,0,10,16.070 
08-may-2008,0,19.0,0,11.3,0,2.0,1005.6,6.0,0,13,0,120,0,20,15.770 
09-may-2008,0,15.2,0,11.0,0,0.7,1006.4,2.8,0,5,0,70,0,8,14.925 
10-may-2008,0,15.4,0,11.3,0,6.2,1011.8,5.6,0,10,0,0,0,15,14.545 
11-may-2008,0,16.8,0,10.9,0,0.0,1014.1,5.1,0,9,0,50,0,15,15.515 
12-may-2008,0,18.2,0,12.8,0,0.0,1012.7,5.6,0,10,0,50,0,14,16.693 
13-may-2008,0,17.0,0,11.9,0,0.0,1012.8,7.8,0,11,0,40,0,20,16.872 
14-may-2008,0,15.5,0,10.1,0,0.0,1009.8,8.2,0,12,0,50,0,19,16.605 
15-may-2008,0,12.2,0,9.1,0,0.0,1006.1,7.5,0,11,0,40,0,22,15.260 
16-may-2008,0,14.7,0,8.9,0,0.0,1003.9,4.7,0,9,0,80,0,13,15.762 
17-may-2008,0,11.1,0,7.7,0,2.7,1004.0,5.3,0,9,0,60,0,14,13.930 
18-may-2008,0,13.1,0,8.7,0,15.0,1009.0,6.3,0,9,0,60,0,14,13.443 
19-may-2008,0,14.5,0,6.4,0,0.0,1011.8,4.5,0,9,0,150,0,15,13.312 
20-may-2008,0,13.4,0,7.2,0,0.0,1010.5,7.1,0,15,0,110,0,23,13.230 
21-may-2008,0,14.3,0,10.6,0,1.8,1007.0,8.7,0,14,0,110,0,21,13.917 
22-may-2008,0,13.2,0,10.5,0,5.2,1004.2,6.3,0,10,0,140,0,18,13.275 
23-may-2008,0,15.9,0,10.2,0,0.1,1005.1,5.6,0,10,0,70,0,14,14.738 
24-may-2008,0,16.2,0,11.0,0,0.0,1007.7,10.2,0,14,0,20,0,29,14.898 
25-may-2008,0,15.0,0,9.0,0,8.7,1009.2,12.4,0,17,0,30,0,32,13.805 
26-may-2008,0,14.8,0,9.9,0,4.7,1008.6,13.8,0,18,0,20,0,36,13.102 
27-may-2008,0,11.8,0,9.2,0,3.3,1005.2,9.0,0,16,0,40,0,31,12.212 
28-may-2008,0,15.2,0,8.7,0,0.0,1000.9,5.2,0,9,0,200,0,15,13.477 
29-may-2008,0,15.6,0,8.9,0,0.1,1005.7,4.7,0,9,0,220,0,15,14.898 
30-may-2008,0,17.8,0,9.4,0,0.4,1009.0,3.8,0,7,0,80,0,10,16.327 
31-may-2008,0,20.0,0,8.5,0,0.0,1011.3,3.1,0,6,0,110,0,11,17.522 
01-jun-2008,0,18.9,0,10.9,0,0.0,1010.0,5.4,0,10,0,50,0,18,18.118 
02-jun-2008,0,16.4,0,9.3,0,0.0,1006.8,4.4,0,7,0,200,0,12,17.875 
03-jun-2008,0,17.9,0,9.0,0,0.0,1008.3,7.3,0,13,0,210,0,21,17.503 
04-jun-2008,2,13.7,2,8.4,0,17.8,1008.2,6.6,0,12,0,160,0,22,15.040 
05-jun-2008,0,14.3,0,9.4,0,0.7,1010.4,5.2,0,10,0,0,0,17,14.387 
06-jun-2008,0,16.2,0,8.4,0,1.1,1013.7,5.2,0,11,0,210,0,18,14.950 
07-jun-2008,0,17.2,0,9.0,0,0.0,1016.2,5.2,0,9,0,200,0,14,16.285 
08-jun-2008,0,18.3,0,9.4,0,0.1,1019.2,5.0,0,8,0,200,0,13,16.632 
09-jun-2008,0,22.9,0,14.0,0,0.0,1020.6,4.1,0,9,0,220,0,15,19.177 
10-jun-2008,0,21.6,0,11.4,0,0.0,1021.2,5.3,0,9,0,330,0,15,19.525 
11-jun-2008,0,17.9,0,11.2,0,6.4,1018.4,4.1,0,7,0,320,0,14,18.210 
12-jun-2008,0,15.0,0,9.2,0,0.1,1016.5,5.9,0,10,0,310,0,20,15.975 
13-jun-2008,0,15.5,0,9.4,0,0.0,1014.1,4.1,0,7,0,300,0,14,15.568 
14-jun-2008,0,17.0,0,9.7,0,0.1,1010.2,5.4,0,11,0,200,0,17,16.243 
15-jun-2008,0,14.8,0,9.2,0,0.0,1007.2,4.0,0,7,0,100,0,11,16.247 
16-jun-2008,0,15.4,0,8.0,0,0.1,1007.0,5.4,0,9,0,190,0,13,16.112 
17-jun-2008,0,16.1,0,10.1,0,3.9,1002.7,10.3,0,17,0,220,0,29,16.840 
18-jun-2008,0,14.4,0,9.6,0,21.8,995.0,9.9,0,16,0,200,0,27,15.510 
19-jun-2008,0,16.8,0,8.0,0,0.9,1002.5,6.9,0,13,0,220,0,23,14.975 
20-jun-2008,0,17.0,0,9.7,0,0.0,1010.1,4.6,0,8,0,210,0,13,16.283 
21-jun-2008,0,15.0,0,10.9,0,54.4,1003.0,9.5,0,14,0,70,0,27,14.997 
22-jun-2008,0,17.0,0,9.4,0,0.4,1001.4,12.4,0,19,0,200,0,36,15.345 
23-jun-2008,0,16.5,0,8.4,0,0.0,1012.6,5.0,0,10,0,200,0,16,15.485 
24-jun-2008,0,16.1,0,10.8,0,2.7,1007.3,7.2,0,14,0,160,0,23,15.560 
25-jun-2008,0,17.1,0,11.6,0,0.4,1005.4,11.8,0,16,0,210,0,29,16.083 
26-jun-2008,0,15.6,0,10.4,0,11.8,1007.1,11.3,0,19,0,210,0,33,15.145 
27-jun-2008,0,16.9,0,8.9,0,1.2,1008.3,8.5,0,16,0,220,0,27,14.765 
28-jun-2008,0,16.7,0,11.6,0,0.0,1009.8,8.7,0,14,0,220,0,24,16.105 
29-jun-2008,0,18.7,0,10.7,0,3.3,1010.0,6.5,0,13,0,220,0,21,16.612 
30-jun-2008,0,17.3,0,10.9,0,0.0,1009.7,9.0,0,15,0,200,0,26,16.400 
01-jul-2008,0,15.9,0,13.3,0,5.3,1002.1,10.4,0,15,0,160,0,26,15.807 
02-jul-2008,0,17.1,0,12.3,0,0.0,998.0,8.6,0,13,0,180,0,22,16.308 
03-jul-2008,0,16.2,0,10.4,0,17.6,1002.6,5.1,0,12,0,220,0,18,15.870 
04-jul-2008,0,16.4,0,8.8,0,16.2,1001.6,9.0,0,16,0,80,0,26,15.177 
05-jul-2008,0,15.8,0,11.6,0,21.1,992.6,8.4,0,15,0,90,0,26,15.200 
06-jul-2008,0,17.5,0,11.0,0,4.8,990.6,5.6,0,9,0,220,0,15,16.048 
07-jul-2008,0,17.5,0,12.0,0,0.4,994.4,5.6,0,9,0,280,0,19,15.960 
08-jul-2008,0,17.4,0,10.6,0,0.4,1001.5,7.6,0,14,0,210,0,24,15.948 
09-jul-2008,0,16.2,0,12.8,0,7.8,999.4,8.0,0,13,0,200,0,24,16.158 
10-jul-2008,0,17.5,0,12.6,0,0.0,996.2,9.4,0,14,0,220,0,24,17.073 
11-jul-2008,0,17.5,0,10.9,0,0.0,1001.4,6.6,0,11,0,320,0,22,16.747 
12-jul-2008,0,16.4,0,10.6,0,0.0,1006.0,5.1,0,13,0,210,0,18,16.307 
13-jul-2008,0,17.6,0,10.3,0,0.0,1009.2,6.2,0,11,0,210,0,17,17.495 
14-jul-2008,0,20.9,0,14.3,0,0.0,1015.3,5.2,0,8,0,200,0,13,18.702 
15-jul-2008,0,21.4,0,12.3,0,0.0,1019.3,6.3,0,10,0,270,0,20,19.093 
16-jul-2008,0,18.1,0,11.7,0,0.1,1017.0,5.4,0,9,0,290,0,17,17.663 
17-jul-2008,0,19.2,0,12.3,0,0.0,1009.9,6.2,0,10,0,220,0,16,17.368 
18-jul-2008,0,21.2,0,14.1,0,0.2,1003.8,6.3,0,10,0,260,0,17,18.062 
19-jul-2008,0,19.7,0,10.9,0,0.3,1006.9,6.3,0,11,0,290,0,22,18.028 
20-jul-2008,0,18.9,0,8.2,0,0.0,1016.4,4.7,0,9,0,300,0,20,17.530 
21-jul-2008,0,20.3,0,9.0,0,0.0,1020.7,5.0,0,10,0,200,0,14,18.090 
22-jul-2008,0,19.2,0,13.1,0,0.0,1019.9,5.6,0,9,0,200,0,15,19.413 
23-jul-2008,0,16.7,0,13.2,0,0.0,1015.8,4.6,0,6,0,210,0,11,18.750 
24-jul-2008,0,21.8,0,14.5,0,1.8,1008.3,5.6,0,10,0,100,0,16,19.035 
25-jul-2008,0,19.6,0,13.7,0,1.0,1003.8,4.4,0,10,0,200,0,14,18.845 
26-jul-2008,0,21.0,0,12.7,0,0.0,1009.3,4.6,0,10,0,220,0,15,19.623 
27-jul-2008,0,20.7,0,12.5,0,0.0,1011.8,3.6,0,7,0,160,0,13,20.590 
28-jul-2008,0,20.9,0,11.8,0,4.2,1006.7,5.2,0,10,0,60,0,17,20.483 
29-jul-2008,0,19.5,0,13.9,0,6.7,1001.7,7.2,0,12,0,170,0,20,19.555 
30-jul-2008,0,18.9,0,14.4,0,27.7,1003.1,9.0,0,15,0,160,0,26,18.695 
31-jul-2008,0,16.7,0,13.5,0,23.7,999.2,8.6,0,15,0,160,0,24,17.565 
01-aug-2008,0,18.5,0,13.1,0,14.1,999.4,9.7,0,15,0,220,0,26,17.312 
02-aug-2008,0,19.3,0,12.7,0,0.0,1003.5,7.9,0,15,0,200,0,26,17.927 
03-aug-2008,0,18.7,0,12.4,0,0.4,1002.4,5.9,0,13,0,220,0,21,18.007 
04-aug-2008,0,18.9,0,13.2,0,0.4,1003.8,5.6,0,8,0,220,0,14,17.320 
05-aug-2008,0,18.7,0,13.5,0,15.0,1002.8,8.3,0,13,0,200,0,21,17.525 
06-aug-2008,0,18.1,0,15.3,0,5.2,1000.6,7.6,0,12,0,210,0,21,17.573 
07-aug-2008,0,19.5,0,13.6,0,3.3,1001.6,4.6,0,11,0,320,0,18,18.005 
08-aug-2008,0,17.8,0,12.8,0,0.0,1007.4,5.4,0,9,0,200,0,14,17.163 
09-aug-2008,0,17.4,0,13.5,0,19.2,999.6,11.1,0,15,0,220,0,29,17.048 
10-aug-2008,0,18.5,0,12.4,0,0.3,993.9,10.3,0,15,0,210,0,27,17.002 
11-aug-2008,0,17.5,0,11.9,0,27.2,988.3,7.9,0,13,0,150,0,25,16.525 
12-aug-2008,0,16.5,0,10.9,0,4.0,982.8,5.1,0,10,0,220,0,17,16.007 
13-aug-2008,0,15.6,0,10.1,0,5.0,992.3,6.9,0,13,0,260,0,25,15.210 
14-aug-2008,0,17.0,0,9.3,0,0.1,1005.0,6.3,0,11,0,200,0,18,15.535 
15-aug-2008,0,17.1,0,10.5,0,1.9,1003.7,7.0,0,12,0,160,0,20,15.550 
16-aug-2008,0,17.2,0,12.8,0,20.0,994.8,10.2,0,16,0,160,0,29,15.690 
17-aug-2008,0,16.3,0,11.3,0,7.6,993.3,9.0,0,15,0,150,0,25,15.227 
18-aug-2008,0,17.5,0,12.6,0,11.8,986.4,8.5,0,14,0,160,0,29,15.632 
19-aug-2008,0,20.6,0,14.1,0,0.2,995.6,6.0,0,10,0,270,0,18,16.745 
20-aug-2008,0,17.7,0,12.6,0,0.9,1002.5,6.8,0,11,0,210,0,20,16.345 
21-aug-2008,0,19.5,0,11.1,0,3.7,1007.2,3.8,0,8,0,210,0,12,16.958 
22-aug-2008,0,18.5,0,10.3,0,0.0,1011.8,4.4,0,7,0,310,0,13,15.702 
23-aug-2008,0,15.3,0,10.0,0,11.8,1004.8,7.9,0,14,0,180,0,23,15.330 
24-aug-2008,0,17.5,0,12.0,0,0.1,999.9,8.9,0,16,0,200,0,26,16.070 
25-aug-2008,0,18.2,0,14.7,0,0.0,1004.1,12.4,0,16,0,220,0,29,16.835 
26-aug-2008,0,16.9,0,14.7,0,0.0,1011.1,11.7,0,16,0,220,0,27,16.667 
27-aug-2008,0,18.1,0,14.5,0,0.0,1014.5,6.6,0,14,0,220,0,26,16.720 
28-aug-2008,0,21.0,0,13.8,0,0.0,1015.0,5.3,0,9,0,200,0,15,18.225 
29-aug-2008,2,18.8,2,13.3,8, , ,4.2,0,7,0,190,0,11,17.745 
30-aug-2008,0,17.0,0,13.2,0,0.9,1008.5,3.8,0,8,0,170,0,13,17.337 
31-aug-2008,0,18.4,0,12.6,0,0.1,1004.7,5.3,0,12,0,220,0,20,16.855 
01-sep-2008,0,16.5,0,10.7,0,2.9,1000.2,8.0,0,13,0,210,0,24,16.465 
02-sep-2008,0,16.7,0,9.4,0,1.1,992.9,8.9,0,17,0,210,0,28,15.505 
03-sep-2008,0,15.3,0,8.8,0,17.0,991.8,9.1,0,18,0,210,0,30,13.760 
04-sep-2008,0,16.7,0,10.0,0,0.7,989.2,4.9,0,11,0,200,0,17,14.562 
05-sep-2008,0,17.9,0,12.6,0,38.4,982.1,8.0,0,16,0,50,0,28,15.417 
06-sep-2008,0,15.0,0,10.5,0,5.6,991.9,7.4,0,12,0,0,0,21,14.570 
07-sep-2008,0,18.2,0,9.0,0,0.0,1003.3,5.7,0,10,0,320,0,17,14.438 
08-sep-2008,0,16.1,0,9.3,0,1.6,1004.2,5.4,0,11,0,160,0,18,14.665 
09-sep-2008,0,16.9,0,11.3,0,8.6,996.7,12.3,0,21,0,210,0,35,15.113 
10-sep-2008,0,15.9,0,9.9,0,3.2,995.1,10.7,0,18,0,190,0,31,13.923 
11-sep-2008,0,15.6,0,10.0,0,2.4,995.7,9.5,0,17,0,180,0,28,14.580 
12-sep-2008,0,17.2,0,9.4,0,1.8,1007.1,3.7,0,7,0,310,0,13,14.205 
13-sep-2008,0,16.6,0,10.3,0,0.7,1013.3,4.8,0,9,0,200,0,14,15.077 
14-sep-2008,0,15.5,0,12.2,0,13.8,1015.8,5.6,0,9,0,140,0,16,14.975 
15-sep-2008,0,16.5,0,12.7,0,3.0,1016.2,3.9,0,9,0,180,0,16,15.375 
16-sep-2008,0,15.8,0,10.9,0,0.0,1016.9,4.8,0,8,0,310,0,14,14.715 
17-sep-2008,0,17.0,0,9.1,0,0.1,1016.5,3.3,0,5,0,80,0,14,14.987 
18-sep-2008,0,16.7,0,8.5,0,0.2,1017.3,4.0,0,9,0,220,0,14,14.227 
19-sep-2008,0,17.2,0,12.0,0,0.0,1020.9,5.3,0,10,0,220,0,15,15.257 
20-sep-2008,0,17.7,0,10.4,0,0.0,1022.4,3.8,0,7,0,210,0,13,15.722 
21-sep-2008,0,17.0,0,9.2,0,0.0,1020.8,3.0,0,7,0,80,0,10,14.635 
22-sep-2008,0,16.5,0,10.7,0,0.0,1022.8,7.1,0,11,0,10,0,20,14.735 
23-sep-2008,0,15.1,0,8.6,0,0.0,1022.6,6.2,0,10,0,60,0,19,14.415 
24-sep-2008,0,15.9,0,8.6,0,0.1,1023.3,5.3,0,10,0,50,0,16,13.927 
25-sep-2008,0,16.7,0,10.0,0,0.1,1026.9,4.4,0,8,0,90,0,12,14.497 
26-sep-2008,0,16.8,0,9.0,0,0.0,1028.0,3.2,0,7,0,180,0,11,14.677 
27-sep-2008,0,17.0,0,6.7,0,0.1,1024.9,3.3,0,7,0,220,0,11,14.200 
28-sep-2008,0,12.6,0,8.2,0,0.4,1021.5,3.2,0,6,0,350,0,10,13.302 
29-sep-2008,0,14.6,0,7.1,0,0.0,1014.2,6.7,0,11,0,270,0,20,12.243 
30-sep-2008,0,14.2,0,11.9,0,0.9,1001.7,9.4,0,14,0,240,0,24,12.950 
01-oct-2008,0,13.8,0,6.0,0,0.4,997.1,8.7,0,14,0,280,0,28,12.498 
02-oct-2008,0,11.7,0,4.7,0,0.5,1003.6,8.2,0,15,0,310,0,31,10.805 
